PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
NOR,1,m,50,1,E,1,1,1877,11,O,9159,.,.,.,1
NOR,1,m,51,1,E,1,1,1877,11,O,8894,.,.,.,1
NOR,1,m,52,1,E,1,1,1877,11,O,8229,.,.,.,1
NOR,1,m,53,1,E,1,1,1877,11,O,8261,.,.,.,1
NOR,1,m,54,1,E,1,1,1877,11,O,7997,.,.,.,1
NOR,1,m,55,1,E,1,1,1877,11,O,8073,.,.,.,1
NOR,1,m,56,1,E,1,1,1877,11,O,7752,.,.,.,1
NOR,1,m,57,1,E,1,1,1877,11,O,6904,.,.,.,1
NOR,1,m,58,1,E,1,1,1877,11,O,6304,.,.,.,1
NOR,1,m,59,1,E,1,1,1877,11,O,6072,.,.,.,1
NOR,1,m,60,1,E,1,1,1877,11,O,6356,.,.,.,1
NOR,1,m,61,1,E,1,1,1877,11,O,5605,.,.,.,1
NOR,1,m,62,1,E,1,1,1877,11,O,4500,.,.,.,1
NOR,1,m,63,1,E,1,1,1877,11,O,4362,.,.,.,1
NOR,1,m,64,1,E,1,1,1877,11,O,4767,.,.,.,1
NOR,1,m,65,1,E,1,1,1877,11,O,4340,.,.,.,1
NOR,1,m,66,1,E,1,1,1877,11,O,3961,.,.,.,1
NOR,1,m,67,1,E,1,1,1877,11,O,3226,.,.,.,1
NOR,1,m,68,1,E,1,1,1877,11,O,3198,.,.,.,1
NOR,1,m,69,1,E,1,1,1877,11,O,3285,.,.,.,1
NOR,1,m,70,1,E,1,1,1877,11,O,3250,.,.,.,1
NOR,1,m,71,1,E,1,1,1877,11,O,3092,.,.,.,1
NOR,1,m,72,1,E,1,1,1877,11,O,2745,.,.,.,1
NOR,1,m,73,1,E,1,1,1877,11,O,2596,.,.,.,1
NOR,1,m,74,1,E,1,1,1877,11,O,2417,.,.,.,1
NOR,1,m,75,1,E,1,1,1877,11,O,2439,.,.,.,1
NOR,1,m,76,1,E,1,1,1877,11,O,2284,.,.,.,1
NOR,1,m,77,1,E,1,1,1877,11,O,2123,.,.,.,1
NOR,1,m,78,1,E,1,1,1877,11,O,1562,.,.,.,1
NOR,1,m,79,1,E,1,1,1877,11,O,1482,.,.,.,1
NOR,1,m,80,1,E,1,1,1877,11,O,1327,.,.,.,1
NOR,1,m,81,1,E,1,1,1877,11,O,1248,.,.,.,1
NOR,1,m,82,1,E,1,1,1877,11,O,1095,.,.,.,1
NOR,1,m,83,1,E,1,1,1877,11,O,930,.,.,.,1
NOR,1,m,84,1,E,1,1,1877,11,O,802,.,.,.,1
NOR,1,m,85,1,E,1,1,1877,11,O,675,.,.,.,1
NOR,1,m,86,1,E,1,1,1877,11,O,504,.,.,.,1
NOR,1,m,87,1,E,1,1,1877,11,O,382,.,.,.,1
NOR,1,m,88,1,E,1,1,1877,11,O,254,.,.,.,1
NOR,1,m,89,1,E,1,1,1877,11,O,208,.,.,.,1
NOR,1,m,90,1,E,1,1,1877,11,O,142,.,.,.,1
NOR,1,m,91,1,E,1,1,1877,11,O,105,.,.,.,1
NOR,1,m,92,1,E,1,1,1877,11,O,76,.,.,.,1
NOR,1,m,93,1,E,1,1,1877,11,O,51,.,.,.,1
NOR,1,m,94,1,E,1,1,1877,11,O,42,.,.,.,1
NOR,1,m,95,1,E,1,1,1877,11,O,29,.,.,.,1
NOR,1,m,96,1,E,1,1,1877,11,O,25,.,.,.,1
NOR,1,m,97,1,E,1,1,1877,11,O,17,.,.,.,1
NOR,1,m,98,1,E,1,1,1877,11,O,11,.,.,.,1
NOR,1,m,99,1,E,1,1,1877,11,O,12,.,.,.,1
NOR,1,m,100,1,E,1,1,1877,11,O,4,.,.,.,1
NOR,1,m,101,1,E,1,1,1877,11,O,3,.,.,.,1
NOR,1,m,102,1,E,1,1,1877,11,O,1,.,.,.,1
NOR,1,m,103,1,E,1,1,1877,11,O,2,.,.,.,1
NOR,1,m,104,1,E,1,1,1877,11,O,2,.,.,.,1
NOR,1,m,105,1,E,1,1,1877,11,O,0,.,.,.,1
NOR,1,m,106,1,E,1,1,1877,11,O,0,.,.,.,1
NOR,1,f,0,1,E,1,1,1878,11,O,26571,.,.,.,1
NOR,1,f,1,1,E,1,1,1878,11,O,24887,.,.,.,1
NOR,1,f,2,1,E,1,1,1878,11,O,23342,.,.,.,1
NOR,1,f,3,1,E,1,1,1878,11,O,22373,.,.,.,1
NOR,1,f,4,1,E,1,1,1878,11,O,21267,.,.,.,1
NOR,1,f,5,1,E,1,1,1878,11,O,20802,.,.,.,1
NOR,1,f,6,1,E,1,1,1878,11,O,20026,.,.,.,1
NOR,1,f,7,1,E,1,1,1878,11,O,19807,.,.,.,1
NOR,1,f,8,1,E,1,1,1878,11,O,19242,.,.,.,1
NOR,1,f,9,1,E,1,1,1878,11,O,19017,.,.,.,1
NOR,1,f,10,1,E,1,1,1878,11,O,19101,.,.,.,1
NOR,1,f,11,1,E,1,1,1878,11,O,19900,.,.,.,1
NOR,1,f,12,1,E,1,1,1878,11,O,19976,.,.,.,1
NOR,1,f,13,1,E,1,1,1878,11,O,19782,.,.,.,1
NOR,1,f,14,1,E,1,1,1878,11,O,19789,.,.,.,1
NOR,1,f,15,1,E,1,1,1878,11,O,18935,.,.,.,1
NOR,1,f,16,1,E,1,1,1878,11,O,17697,.,.,.,1
NOR,1,f,17,1,E,1,1,1878,11,O,18366,.,.,.,1
NOR,1,f,18,1,E,1,1,1878,11,O,18684,.,.,.,1
NOR,1,f,19,1,E,1,1,1878,11,O,18017,.,.,.,1
NOR,1,f,20,1,E,1,1,1878,11,O,17443,.,.,.,1
NOR,1,f,21,1,E,1,1,1878,11,O,16887,.,.,.,1
NOR,1,f,22,1,E,1,1,1878,11,O,17295,.,.,.,1
NOR,1,f,23,1,E,1,1,1878,11,O,17384,.,.,.,1
NOR,1,f,24,1,E,1,1,1878,11,O,16083,.,.,.,1
NOR,1,f,25,1,E,1,1,1878,11,O,15395,.,.,.,1
NOR,1,f,26,1,E,1,1,1878,11,O,15199,.,.,.,1
NOR,1,f,27,1,E,1,1,1878,11,O,14738,.,.,.,1
NOR,1,f,28,1,E,1,1,1878,11,O,14443,.,.,.,1
NOR,1,f,29,1,E,1,1,1878,11,O,13228,.,.,.,1
NOR,1,f,30,1,E,1,1,1878,11,O,12854,.,.,.,1
NOR,1,f,31,1,E,1,1,1878,11,O,12581,.,.,.,1
NOR,1,f,32,1,E,1,1,1878,11,O,12297,.,.,.,1
NOR,1,f,33,1,E,1,1,1878,11,O,11603,.,.,.,1
NOR,1,f,34,1,E,1,1,1878,11,O,11373,.,.,.,1
NOR,1,f,35,1,E,1,1,1878,11,O,11454,.,.,.,1
NOR,1,f,36,1,E,1,1,1878,11,O,10902,.,.,.,1
NOR,1,f,37,1,E,1,1,1878,11,O,10497,.,.,.,1
NOR,1,f,38,1,E,1,1,1878,11,O,9675,.,.,.,1
NOR,1,f,39,1,E,1,1,1878,11,O,9691,.,.,.,1
NOR,1,f,40,1,E,1,1,1878,11,O,9804,.,.,.,1
NOR,1,f,41,1,E,1,1,1878,11,O,9833,.,.,.,1
NOR,1,f,42,1,E,1,1,1878,11,O,10572,.,.,.,1
NOR,1,f,43,1,E,1,1,1878,11,O,10126,.,.,.,1
NOR,1,f,44,1,E,1,1,1878,11,O,9599,.,.,.,1
NOR,1,f,45,1,E,1,1,1878,11,O,9254,.,.,.,1
NOR,1,f,46,1,E,1,1,1878,11,O,9413,.,.,.,1
NOR,1,f,47,1,E,1,1,1878,11,O,9806,.,.,.,1
NOR,1,f,48,1,E,1,1,1878,11,O,9797,.,.,.,1
NOR,1,f,49,1,E,1,1,1878,11,O,9313,.,.,.,1
NOR,1,f,50,1,E,1,1,1878,11,O,9109,.,.,.,1
NOR,1,f,51,1,E,1,1,1878,11,O,9673,.,.,.,1
NOR,1,f,52,1,E,1,1,1878,11,O,9605,.,.,.,1
NOR,1,f,53,1,E,1,1,1878,11,O,8821,.,.,.,1
NOR,1,f,54,1,E,1,1,1878,11,O,8609,.,.,.,1
NOR,1,f,55,1,E,1,1,1878,11,O,8326,.,.,.,1
NOR,1,f,56,1,E,1,1,1878,11,O,8369,.,.,.,1
NOR,1,f,57,1,E,1,1,1878,11,O,8164,.,.,.,1
NOR,1,f,58,1,E,1,1,1878,11,O,7341,.,.,.,1
NOR,1,f,59,1,E,1,1,1878,11,O,6678,.,.,.,1
NOR,1,f,60,1,E,1,1,1878,11,O,6491,.,.,.,1
NOR,1,f,61,1,E,1,1,1878,11,O,6888,.,.,.,1
NOR,1,f,62,1,E,1,1,1878,11,O,6112,.,.,.,1
NOR,1,f,63,1,E,1,1,1878,11,O,4924,.,.,.,1
NOR,1,f,64,1,E,1,1,1878,11,O,4785,.,.,.,1
NOR,1,f,65,1,E,1,1,1878,11,O,5305,.,.,.,1
NOR,1,f,66,1,E,1,1,1878,11,O,4850,.,.,.,1
NOR,1,f,67,1,E,1,1,1878,11,O,4429,.,.,.,1
NOR,1,f,68,1,E,1,1,1878,11,O,3553,.,.,.,1
NOR,1,f,69,1,E,1,1,1878,11,O,3684,.,.,.,1
NOR,1,f,70,1,E,1,1,1878,11,O,3711,.,.,.,1
NOR,1,f,71,1,E,1,1,1878,11,O,3630,.,.,.,1
NOR,1,f,72,1,E,1,1,1878,11,O,3528,.,.,.,1
NOR,1,f,73,1,E,1,1,1878,11,O,3189,.,.,.,1
NOR,1,f,74,1,E,1,1,1878,11,O,3084,.,.,.,1
NOR,1,f,75,1,E,1,1,1878,11,O,2887,.,.,.,1
NOR,1,f,76,1,E,1,1,1878,11,O,2678,.,.,.,1
NOR,1,f,77,1,E,1,1,1878,11,O,2696,.,.,.,1
NOR,1,f,78,1,E,1,1,1878,11,O,2405,.,.,.,1
NOR,1,f,79,1,E,1,1,1878,11,O,2078,.,.,.,1
NOR,1,f,80,1,E,1,1,1878,11,O,1733,.,.,.,1
NOR,1,f,81,1,E,1,1,1878,11,O,1554,.,.,.,1
NOR,1,f,82,1,E,1,1,1878,11,O,1469,.,.,.,1
NOR,1,f,83,1,E,1,1,1878,11,O,1253,.,.,.,1
NOR,1,f,84,1,E,1,1,1878,11,O,1107,.,.,.,1
NOR,1,f,85,1,E,1,1,1878,11,O,897,.,.,.,1
NOR,1,f,86,1,E,1,1,1878,11,O,800,.,.,.,1
NOR,1,f,87,1,E,1,1,1878,11,O,673,.,.,.,1
NOR,1,f,88,1,E,1,1,1878,11,O,484,.,.,.,1
NOR,1,f,89,1,E,1,1,1878,11,O,358,.,.,.,1
NOR,1,f,90,1,E,1,1,1878,11,O,259,.,.,.,1
NOR,1,f,91,1,E,1,1,1878,11,O,194,.,.,.,1
NOR,1,f,92,1,E,1,1,1878,11,O,152,.,.,.,1
NOR,1,f,93,1,E,1,1,1878,11,O,113,.,.,.,1
NOR,1,f,94,1,E,1,1,1878,11,O,86,.,.,.,1
NOR,1,f,95,1,E,1,1,1878,11,O,70,.,.,.,1
NOR,1,f,96,1,E,1,1,1878,11,O,52,.,.,.,1
NOR,1,f,97,1,E,1,1,1878,11,O,42,.,.,.,1
NOR,1,f,98,1,E,1,1,1878,11,O,22,.,.,.,1
NOR,1,f,99,1,E,1,1,1878,11,O,17,.,.,.,1
NOR,1,f,100,1,E,1,1,1878,11,O,8,.,.,.,1
NOR,1,f,101,1,E,1,1,1878,11,O,4,.,.,.,1
NOR,1,f,102,1,E,1,1,1878,11,O,2,.,.,.,1
NOR,1,f,103,1,E,1,1,1878,11,O,0,.,.,.,1
NOR,1,f,104,1,E,1,1,1878,11,O,1,.,.,.,1
NOR,1,f,105,1,E,1,1,1878,11,O,0,.,.,.,1
NOR,1,f,106,1,E,1,1,1878,11,O,1,.,.,.,1
NOR,1,m,0,1,E,1,1,1878,11,O,28028,.,.,.,1
NOR,1,m,1,1,E,1,1,1878,11,O,25360,.,.,.,1
NOR,1,m,2,1,E,1,1,1878,11,O,24338,.,.,.,1
NOR,1,m,3,1,E,1,1,1878,11,O,23028,.,.,.,1
NOR,1,m,4,1,E,1,1,1878,11,O,21347,.,.,.,1
NOR,1,m,5,1,E,1,1,1878,11,O,21230,.,.,.,1
NOR,1,m,6,1,E,1,1,1878,11,O,20767,.,.,.,1
NOR,1,m,7,1,E,1,1,1878,11,O,20161,.,.,.,1
NOR,1,m,8,1,E,1,1,1878,11,O,19645,.,.,.,1
NOR,1,m,9,1,E,1,1,1878,11,O,19509,.,.,.,1
NOR,1,m,10,1,E,1,1,1878,11,O,19383,.,.,.,1
NOR,1,m,11,1,E,1,1,1878,11,O,20209,.,.,.,1
NOR,1,m,12,1,E,1,1,1878,11,O,20342,.,.,.,1
NOR,1,m,13,1,E,1,1,1878,11,O,20401,.,.,.,1
NOR,1,m,14,1,E,1,1,1878,11,O,20589,.,.,.,1
NOR,1,m,15,1,E,1,1,1878,11,O,19504,.,.,.,1
NOR,1,m,16,1,E,1,1,1878,11,O,18122,.,.,.,1
NOR,1,m,17,1,E,1,1,1878,11,O,18855,.,.,.,1
NOR,1,m,18,1,E,1,1,1878,11,O,19096,.,.,.,1
NOR,1,m,19,1,E,1,1,1878,11,O,17885,.,.,.,1
NOR,1,m,20,1,E,1,1,1878,11,O,17145,.,.,.,1
NOR,1,m,21,1,E,1,1,1878,11,O,16280,.,.,.,1
NOR,1,m,22,1,E,1,1,1878,11,O,16022,.,.,.,1
NOR,1,m,23,1,E,1,1,1878,11,O,16133,.,.,.,1
NOR,1,m,24,1,E,1,1,1878,11,O,14764,.,.,.,1
NOR,1,m,25,1,E,1,1,1878,11,O,13611,.,.,.,1
NOR,1,m,26,1,E,1,1,1878,11,O,13519,.,.,.,1
NOR,1,m,27,1,E,1,1,1878,11,O,12893,.,.,.,1
NOR,1,m,28,1,E,1,1,1878,11,O,12832,.,.,.,1
NOR,1,m,29,1,E,1,1,1878,11,O,11522,.,.,.,1
NOR,1,m,30,1,E,1,1,1878,11,O,11491,.,.,.,1
NOR,1,m,31,1,E,1,1,1878,11,O,11255,.,.,.,1
NOR,1,m,32,1,E,1,1,1878,11,O,10984,.,.,.,1
NOR,1,m,33,1,E,1,1,1878,11,O,10473,.,.,.,1
NOR,1,m,34,1,E,1,1,1878,11,O,10256,.,.,.,1
NOR,1,m,35,1,E,1,1,1878,11,O,10428,.,.,.,1
NOR,1,m,36,1,E,1,1,1878,11,O,10118,.,.,.,1
NOR,1,m,37,1,E,1,1,1878,11,O,9426,.,.,.,1
NOR,1,m,38,1,E,1,1,1878,11,O,8743,.,.,.,1
NOR,1,m,39,1,E,1,1,1878,11,O,8808,.,.,.,1
NOR,1,m,40,1,E,1,1,1878,11,O,8946,.,.,.,1
NOR,1,m,41,1,E,1,1,1878,11,O,9091,.,.,.,1
NOR,1,m,42,1,E,1,1,1878,11,O,9818,.,.,.,1
NOR,1,m,43,1,E,1,1,1878,11,O,9489,.,.,.,1
NOR,1,m,44,1,E,1,1,1878,11,O,9044,.,.,.,1
NOR,1,m,45,1,E,1,1,1878,11,O,8711,.,.,.,1
NOR,1,m,46,1,E,1,1,1878,11,O,8875,.,.,.,1
NOR,1,m,47,1,E,1,1,1878,11,O,9119,.,.,.,1
NOR,1,m,48,1,E,1,1,1878,11,O,9167,.,.,.,1
NOR,1,m,49,1,E,1,1,1878,11,O,8565,.,.,.,1
NOR,1,m,50,1,E,1,1,1878,11,O,8357,.,.,.,1
NOR,1,m,51,1,E,1,1,1878,11,O,9025,.,.,.,1
NOR,1,m,52,1,E,1,1,1878,11,O,8757,.,.,.,1
NOR,1,m,53,1,E,1,1,1878,11,O,8128,.,.,.,1
NOR,1,m,54,1,E,1,1,1878,11,O,8152,.,.,.,1
NOR,1,m,55,1,E,1,1,1878,11,O,7844,.,.,.,1
NOR,1,m,56,1,E,1,1,1878,11,O,7922,.,.,.,1
NOR,1,m,57,1,E,1,1,1878,11,O,7619,.,.,.,1
NOR,1,m,58,1,E,1,1,1878,11,O,6766,.,.,.,1
NOR,1,m,59,1,E,1,1,1878,11,O,6182,.,.,.,1
NOR,1,m,60,1,E,1,1,1878,11,O,5910,.,.,.,1
NOR,1,m,61,1,E,1,1,1878,11,O,6243,.,.,.,1
NOR,1,m,62,1,E,1,1,1878,11,O,5468,.,.,.,1
NOR,1,m,63,1,E,1,1,1878,11,O,4392,.,.,.,1
NOR,1,m,64,1,E,1,1,1878,11,O,4229,.,.,.,1
NOR,1,m,65,1,E,1,1,1878,11,O,4639,.,.,.,1
NOR,1,m,66,1,E,1,1,1878,11,O,4189,.,.,.,1
NOR,1,m,67,1,E,1,1,1878,11,O,3795,.,.,.,1
NOR,1,m,68,1,E,1,1,1878,11,O,3101,.,.,.,1
NOR,1,m,69,1,E,1,1,1878,11,O,3069,.,.,.,1
NOR,1,m,70,1,E,1,1,1878,11,O,3097,.,.,.,1
NOR,1,m,71,1,E,1,1,1878,11,O,3113,.,.,.,1
NOR,1,m,72,1,E,1,1,1878,11,O,2903,.,.,.,1
NOR,1,m,73,1,E,1,1,1878,11,O,2585,.,.,.,1
NOR,1,m,74,1,E,1,1,1878,11,O,2425,.,.,.,1
NOR,1,m,75,1,E,1,1,1878,11,O,2222,.,.,.,1
NOR,1,m,76,1,E,1,1,1878,11,O,2268,.,.,.,1
NOR,1,m,77,1,E,1,1,1878,11,O,2092,.,.,.,1
NOR,1,m,78,1,E,1,1,1878,11,O,1937,.,.,.,1
NOR,1,m,79,1,E,1,1,1878,11,O,1411,.,.,.,1
NOR,1,m,80,1,E,1,1,1878,11,O,1277,.,.,.,1
NOR,1,m,81,1,E,1,1,1878,11,O,1204,.,.,.,1
NOR,1,m,82,1,E,1,1,1878,11,O,1107,.,.,.,1
NOR,1,m,83,1,E,1,1,1878,11,O,957,.,.,.,1
NOR,1,m,84,1,E,1,1,1878,11,O,771,.,.,.,1
NOR,1,m,85,1,E,1,1,1878,11,O,688,.,.,.,1
NOR,1,m,86,1,E,1,1,1878,11,O,560,.,.,.,1
NOR,1,m,87,1,E,1,1,1878,11,O,423,.,.,.,1
NOR,1,m,88,1,E,1,1,1878,11,O,296,.,.,.,1
NOR,1,m,89,1,E,1,1,1878,11,O,209,.,.,.,1
NOR,1,m,90,1,E,1,1,1878,11,O,156,.,.,.,1
NOR,1,m,91,1,E,1,1,1878,11,O,120,.,.,.,1
NOR,1,m,92,1,E,1,1,1878,11,O,85,.,.,.,1
NOR,1,m,93,1,E,1,1,1878,11,O,60,.,.,.,1
NOR,1,m,94,1,E,1,1,1878,11,O,37,.,.,.,1
NOR,1,m,95,1,E,1,1,1878,11,O,31,.,.,.,1
NOR,1,m,96,1,E,1,1,1878,11,O,18,.,.,.,1
NOR,1,m,97,1,E,1,1,1878,11,O,21,.,.,.,1
NOR,1,m,98,1,E,1,1,1878,11,O,11,.,.,.,1
NOR,1,m,99,1,E,1,1,1878,11,O,7,.,.,.,1
NOR,1,m,100,1,E,1,1,1878,11,O,5,.,.,.,1
NOR,1,m,101,1,E,1,1,1878,11,O,0,.,.,.,1
NOR,1,m,102,1,E,1,1,1878,11,O,0,.,.,.,1
NOR,1,m,103,1,E,1,1,1878,11,O,1,.,.,.,1
NOR,1,m,104,1,E,1,1,1878,11,O,1,.,.,.,1
NOR,1,m,105,1,E,1,1,1878,11,O,0,.,.,.,1
NOR,1,m,106,1,E,1,1,1878,11,O,0,.,.,.,1
NOR,1,f,0,1,E,1,1,1879,11,O,27049,.,.,.,1
NOR,1,f,1,1,E,1,1,1879,11,O,25131,.,.,.,1
NOR,1,f,2,1,E,1,1,1879,11,O,24259,.,.,.,1
NOR,1,f,3,1,E,1,1,1879,11,O,22925,.,.,.,1
NOR,1,f,4,1,E,1,1,1879,11,O,22096,.,.,.,1
NOR,1,f,5,1,E,1,1,1879,11,O,21057,.,.,.,1
NOR,1,f,6,1,E,1,1,1879,11,O,20644,.,.,.,1
NOR,1,f,7,1,E,1,1,1879,11,O,19905,.,.,.,1
NOR,1,f,8,1,E,1,1,1879,11,O,19718,.,.,.,1
NOR,1,f,9,1,E,1,1,1879,11,O,19177,.,.,.,1
NOR,1,f,10,1,E,1,1,1879,11,O,18968,.,.,.,1
NOR,1,f,11,1,E,1,1,1879,11,O,19072,.,.,.,1
NOR,1,f,12,1,E,1,1,1879,11,O,19842,.,.,.,1
NOR,1,f,13,1,E,1,1,1879,11,O,19913,.,.,.,1
NOR,1,f,14,1,E,1,1,1879,11,O,19704,.,.,.,1
NOR,1,f,15,1,E,1,1,1879,11,O,19728,.,.,.,1
NOR,1,f,16,1,E,1,1,1879,11,O,18820,.,.,.,1
NOR,1,f,17,1,E,1,1,1879,11,O,17602,.,.,.,1
NOR,1,f,18,1,E,1,1,1879,11,O,18249,.,.,.,1
NOR,1,f,19,1,E,1,1,1879,11,O,18531,.,.,.,1
NOR,1,f,20,1,E,1,1,1879,11,O,17821,.,.,.,1
NOR,1,f,21,1,E,1,1,1879,11,O,17242,.,.,.,1
NOR,1,f,22,1,E,1,1,1879,11,O,16715,.,.,.,1
NOR,1,f,23,1,E,1,1,1879,11,O,17132,.,.,.,1
NOR,1,f,24,1,E,1,1,1879,11,O,17191,.,.,.,1
NOR,1,f,25,1,E,1,1,1879,11,O,15893,.,.,.,1
NOR,1,f,26,1,E,1,1,1879,11,O,15223,.,.,.,1
NOR,1,f,27,1,E,1,1,1879,11,O,14998,.,.,.,1
NOR,1,f,28,1,E,1,1,1879,11,O,14566,.,.,.,1
NOR,1,f,29,1,E,1,1,1879,11,O,14263,.,.,.,1
NOR,1,f,30,1,E,1,1,1879,11,O,13063,.,.,.,1
NOR,1,f,31,1,E,1,1,1879,11,O,12720,.,.,.,1
NOR,1,f,32,1,E,1,1,1879,11,O,12479,.,.,.,1
NOR,1,f,33,1,E,1,1,1879,11,O,12191,.,.,.,1
NOR,1,f,34,1,E,1,1,1879,11,O,11517,.,.,.,1
NOR,1,f,35,1,E,1,1,1879,11,O,11276,.,.,.,1
NOR,1,f,36,1,E,1,1,1879,11,O,11355,.,.,.,1
NOR,1,f,37,1,E,1,1,1879,11,O,10804,.,.,.,1
NOR,1,f,38,1,E,1,1,1879,11,O,10417,.,.,.,1
NOR,1,f,39,1,E,1,1,1879,11,O,9601,.,.,.,1
NOR,1,f,40,1,E,1,1,1879,11,O,9588,.,.,.,1
NOR,1,f,41,1,E,1,1,1879,11,O,9702,.,.,.,1
NOR,1,f,42,1,E,1,1,1879,11,O,9759,.,.,.,1
NOR,1,f,43,1,E,1,1,1879,11,O,10488,.,.,.,1
NOR,1,f,44,1,E,1,1,1879,11,O,10045,.,.,.,1
NOR,1,f,45,1,E,1,1,1879,11,O,9511,.,.,.,1
NOR,1,f,46,1,E,1,1,1879,11,O,9168,.,.,.,1
NOR,1,f,47,1,E,1,1,1879,11,O,9306,.,.,.,1
NOR,1,f,48,1,E,1,1,1879,11,O,9706,.,.,.,1
NOR,1,f,49,1,E,1,1,1879,11,O,9700,.,.,.,1
NOR,1,f,50,1,E,1,1,1879,11,O,9192,.,.,.,1
NOR,1,f,51,1,E,1,1,1879,11,O,9004,.,.,.,1
NOR,1,f,52,1,E,1,1,1879,11,O,9553,.,.,.,1
NOR,1,f,53,1,E,1,1,1879,11,O,9481,.,.,.,1
NOR,1,f,54,1,E,1,1,1879,11,O,8720,.,.,.,1
NOR,1,f,55,1,E,1,1,1879,11,O,8495,.,.,.,1
NOR,1,f,56,1,E,1,1,1879,11,O,8209,.,.,.,1
NOR,1,f,57,1,E,1,1,1879,11,O,8253,.,.,.,1
NOR,1,f,58,1,E,1,1,1879,11,O,8040,.,.,.,1
NOR,1,f,59,1,E,1,1,1879,11,O,7225,.,.,.,1
NOR,1,f,60,1,E,1,1,1879,11,O,6534,.,.,.,1
NOR,1,f,61,1,E,1,1,1879,11,O,6403,.,.,.,1
NOR,1,f,62,1,E,1,1,1879,11,O,6768,.,.,.,1
NOR,1,f,63,1,E,1,1,1879,11,O,5983,.,.,.,1
NOR,1,f,64,1,E,1,1,1879,11,O,4804,.,.,.,1
NOR,1,f,65,1,E,1,1,1879,11,O,4648,.,.,.,1
NOR,1,f,66,1,E,1,1,1879,11,O,5164,.,.,.,1
NOR,1,f,67,1,E,1,1,1879,11,O,4696,.,.,.,1
NOR,1,f,68,1,E,1,1,1879,11,O,4283,.,.,.,1
NOR,1,f,69,1,E,1,1,1879,11,O,3432,.,.,.,1
NOR,1,f,70,1,E,1,1,1879,11,O,3501,.,.,.,1
NOR,1,f,71,1,E,1,1,1879,11,O,3579,.,.,.,1
NOR,1,f,72,1,E,1,1,1879,11,O,3451,.,.,.,1
NOR,1,f,73,1,E,1,1,1879,11,O,3359,.,.,.,1
NOR,1,f,74,1,E,1,1,1879,11,O,3007,.,.,.,1
NOR,1,f,75,1,E,1,1,1879,11,O,2868,.,.,.,1
NOR,1,f,76,1,E,1,1,1879,11,O,2724,.,.,.,1
NOR,1,f,77,1,E,1,1,1879,11,O,2458,.,.,.,1
NOR,1,f,78,1,E,1,1,1879,11,O,2465,.,.,.,1
NOR,1,f,79,1,E,1,1,1879,11,O,2235,.,.,.,1
NOR,1,f,80,1,E,1,1,1879,11,O,1808,.,.,.,1
NOR,1,f,81,1,E,1,1,1879,11,O,1568,.,.,.,1
NOR,1,f,82,1,E,1,1,1879,11,O,1385,.,.,.,1
NOR,1,f,83,1,E,1,1,1879,11,O,1294,.,.,.,1
NOR,1,f,84,1,E,1,1,1879,11,O,1067,.,.,.,1
NOR,1,f,85,1,E,1,1,1879,11,O,963,.,.,.,1
NOR,1,f,86,1,E,1,1,1879,11,O,765,.,.,.,1
NOR,1,f,87,1,E,1,1,1879,11,O,663,.,.,.,1
NOR,1,f,88,1,E,1,1,1879,11,O,559,.,.,.,1
NOR,1,f,89,1,E,1,1,1879,11,O,389,.,.,.,1
NOR,1,f,90,1,E,1,1,1879,11,O,253,.,.,.,1
NOR,1,f,91,1,E,1,1,1879,11,O,212,.,.,.,1
NOR,1,f,92,1,E,1,1,1879,11,O,152,.,.,.,1
NOR,1,f,93,1,E,1,1,1879,11,O,118,.,.,.,1
NOR,1,f,94,1,E,1,1,1879,11,O,83,.,.,.,1
NOR,1,f,95,1,E,1,1,1879,11,O,65,.,.,.,1
NOR,1,f,96,1,E,1,1,1879,11,O,49,.,.,.,1
NOR,1,f,97,1,E,1,1,1879,11,O,30,.,.,.,1
NOR,1,f,98,1,E,1,1,1879,11,O,24,.,.,.,1
NOR,1,f,99,1,E,1,1,1879,11,O,18,.,.,.,1
NOR,1,f,100,1,E,1,1,1879,11,O,7,.,.,.,1
NOR,1,f,101,1,E,1,1,1879,11,O,5,.,.,.,1
NOR,1,f,102,1,E,1,1,1879,11,O,1,.,.,.,1
NOR,1,f,103,1,E,1,1,1879,11,O,1,.,.,.,1
NOR,1,f,104,1,E,1,1,1879,11,O,0,.,.,.,1
NOR,1,f,105,1,E,1,1,1879,11,O,0,.,.,.,1
NOR,1,f,106,1,E,1,1,1879,11,O,0,.,.,.,1
NOR,1,f,107,1,E,1,1,1879,11,O,1,.,.,.,1
NOR,1,m,0,1,E,1,1,1879,11,O,27866,.,.,.,1
NOR,1,m,1,1,E,1,1,1879,11,O,26441,.,.,.,1
NOR,1,m,2,1,E,1,1,1879,11,O,24653,.,.,.,1
NOR,1,m,3,1,E,1,1,1879,11,O,23935,.,.,.,1
NOR,1,m,4,1,E,1,1,1879,11,O,22716,.,.,.,1
NOR,1,m,5,1,E,1,1,1879,11,O,21126,.,.,.,1
NOR,1,m,6,1,E,1,1,1879,11,O,21034,.,.,.,1
NOR,1,m,7,1,E,1,1,1879,11,O,20597,.,.,.,1
NOR,1,m,8,1,E,1,1,1879,11,O,20011,.,.,.,1
NOR,1,m,9,1,E,1,1,1879,11,O,19540,.,.,.,1
